mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2020-06-03 16:22:17.074054912,74.609,-55.9941,4761.0,116.0,-4648.0,118.4,-1028.0,47.6,30,S,2A,3413
2021-05-27 04:22:11.574054912,74.609,-55.9941,4667.0,304.0,-4652.0,305.0,-382.0,94.5,15,S,2B,3413
2017-07-17 11:47:34.074054912,74.609,-55.9941,4242.0,60.0,-4212.0,60.1,-507.0,63.1,15,S,2A,3413
2020-02-27 20:48:36.955138304,74.609,-55.9941,5558.0,215.0,-5557.0,215.4,-92.0,137.2,6,S,1B,3413
2021-09-21 04:12:13.074054912,74.609,-55.9941,4340.0,138.0,-4340.0,138.1,-13.0,190.0,4,S,2A,3413
2019-07-02 11:48:11.074054912,74.609,-55.9941,4787.0,140.0,-4708.0,141.0,-868.0,91.2,5,S,2A,3413
2021-01-28 20:48:43.588598016,74.609,-55.9941,4801.0,175.0,-4706.0,177.3,-951.0,81.3,6,S,1B,3413
2020-06-26 11:48:08.574054912,74.609,-55.9941,4685.0,161.0,-4609.0,162.1,-842.0,104.3,4,S,2A,3413
2016-07-01 16:09:06.574054912,74.609,-55.9941,4009.0,121.0,-3965.0,122.4,-591.0,58.9,49,S,2A,3413
2019-01-24 20:48:52.414962944,74.609,-55.9941,4130.0,177.0,-4104.0,178.0,-459.0,97.7,11,S,1A,3413
2017-07-22 04:20:29.574054912,74.609,-55.9941,4363.0,46.0,-4298.0,44.7,-748.0,67.9,24,S,2B,3413
2020-05-22 16:32:12.074054912,74.609,-55.9941,4809.0,99.0,-4767.0,99.5,-634.0,68.5,60,S,2A,3413
2020-06-04 04:32:12.074054912,74.609,-55.9941,4781.0,131.0,-4663.0,133.8,-1054.0,70.3,44,S,2A,3413
2019-05-18 04:22:17.074054912,74.609,-55.9941,4152.0,169.0,-4067.0,172.1,-836.0,55.9,25,S,2A,3413
2022-04-15 04:32:05.574054912,74.609,-55.9941,5309.0,195.0,-5254.0,195.8,-761.0,117.3,24,S,2A,3413
2019-07-06 16:12:21.574054912,74.609,-55.9941,4714.0,44.0,-4613.0,43.6,-970.0,55.9,20,S,2B,3413
2021-05-29 16:22:12.074055168,74.609,-55.9941,4692.0,323.0,-4682.0,324.1,-307.0,102.7,10,S,2A,3413
2018-06-04 20:48:06.819865088,74.609,-55.9941,4060.0,134.0,-3995.0,135.6,-720.0,61.2,12,S,1B,3413
2016-09-04 16:09:57.074054912,74.609,-55.9941,4388.0,83.0,-4357.0,83.3,-524.0,50.9,40,S,2A,3413
2017-09-15 04:19:31.574054912,74.609,-55.9941,8229.0,102.0,-7825.0,99.7,2546.0,117.5,15,S,2B,3413
2021-05-25 04:32:09.074054912,74.609,-55.9941,4705.0,483.0,-4681.0,484.9,-469.0,83.5,15,S,2A,3413
2019-05-15 16:22:19.074054912,74.609,-55.9941,4145.0,177.0,-4065.0,180.2,-808.0,81.9,30,S,2B,3413
2021-05-29 04:12:14.074054912,74.609,-55.9941,4681.0,272.0,-4661.0,272.6,-427.0,90.8,15,S,2A,3413
2019-07-27 04:22:17.574055168,74.609,-55.9941,5105.0,90.0,-4885.0,93.0,-1483.0,42.5,5,S,2A,3413
2019-07-19 23:48:13.074054912,74.609,-55.9941,4982.0,98.0,-4867.0,99.6,-1067.0,49.2,10,S,2B,3413
2016-07-07 16:29:03.074054912,74.609,-55.9941,4010.0,31.0,-3962.0,31.2,-618.0,41.9,69,S,2A,3413
2019-07-17 16:32:17.074054912,74.609,-55.9941,4919.0,97.0,-4787.0,98.5,-1131.0,47.4,10,S,2B,3413
2017-06-17 04:20:30.074054656,74.609,-55.9941,3834.0,120.0,-3796.0,120.6,-535.0,78.3,45,S,2A,3413
2016-07-14 20:48:39.136049664,74.609,-55.9941,4158.0,77.0,-4131.0,77.2,-469.0,28.4,12,S,1A,3413
2018-09-26 20:48:54.687063040,74.609,-55.9941,5086.0,110.0,-5048.0,109.9,624.0,82.6,12,S,1A,3413
2019-05-10 16:22:15.074054912,74.609,-55.9941,4125.0,156.0,-4032.0,158.7,-871.0,85.1,10,S,2A,3413
2020-02-18 20:48:16.136279296,74.609,-55.9941,5451.0,170.0,-5450.0,169.6,-54.0,97.1,11,S,1B,3413
2016-07-11 16:09:06.074054912,74.609,-55.9941,4044.0,29.0,-3999.0,28.2,-603.0,44.8,69,S,2A,3413
2016-08-31 16:30:19.574054912,74.609,-55.9941,4307.0,66.0,-4272.0,66.0,-546.0,42.5,40,S,2A,3413
2020-06-16 04:22:13.574054656,74.609,-55.9941,4778.0,54.0,-4693.0,54.1,-895.0,41.4,45,S,2B,3413
2019-05-30 16:22:19.574054912,74.609,-55.9941,4228.0,91.0,-4133.0,92.3,-892.0,42.0,60,S,2B,3413
2020-06-18 16:22:16.074054912,74.609,-55.9941,4805.0,112.0,-4699.0,114.3,-1007.0,49.9,39,S,2A,3413
2016-08-11 16:30:04.574054912,74.609,-55.9941,4169.0,31.0,-4138.0,30.6,-507.0,49.9,60,S,2A,3413
2020-05-14 04:12:13.074054912,74.609,-55.9941,4869.0,104.0,-4825.0,104.2,-657.0,57.5,75,S,2A,3413
2018-08-18 20:48:32.323102976,74.609,-55.9941,3942.0,86.0,-3908.0,86.4,515.0,31.3,5,S,1A,3413
2018-12-25 20:48:11.647706880,74.609,-55.9941,4184.0,140.0,-4134.0,141.6,-649.0,54.3,11,S,1B,3413
2021-05-10 20:48:44.996167680,74.609,-55.9941,4569.0,165.0,-4557.0,164.8,-341.0,130.4,5,S,1A,3413
2018-02-25 20:48:24.181708032,74.609,-55.9941,4560.0,168.0,-4390.0,173.5,-1234.0,80.9,6,S,1B,3413
2018-03-24 20:48:03.522576896,74.609,-55.9941,4451.0,157.0,-4346.0,159.5,-964.0,79.4,12,S,1B,3413
2020-01-25 20:48:16.764798208,74.609,-55.9941,5614.0,121.0,-5600.0,121.7,-396.0,37.3,11,S,1B,3413
2021-05-16 16:12:11.074055168,74.609,-55.9941,4741.0,169.0,-4698.0,170.5,-631.0,43.2,40,S,2B,3413
2020-06-11 20:49:01.855692032,74.609,-55.9941,4714.0,109.0,-4593.0,111.1,-1061.0,40.3,12,S,1A,3413
2018-09-29 20:48:33.708135936,74.609,-55.9941,5438.0,188.0,-5423.0,188.0,403.0,160.5,6,S,1B,3413
2018-10-14 20:48:13.314800128,74.609,-55.9941,4232.0,78.0,-4231.0,78.2,22.0,41.6,12,S,1B,3413
2018-09-27 04:10:20.074054912,74.609,-55.9941,4716.0,93.0,-4691.0,91.8,479.0,146.1,15,S,2B,3413
2016-05-17 16:10:08.574054912,74.609,-55.9941,3815.0,97.0,-3772.0,98.2,-577.0,47.7,39,S,2A,3413
2017-05-07 20:48:19.919107072,74.609,-55.9941,3871.0,184.0,-3853.0,184.5,-373.0,167.7,5,S,1A,3413
2017-07-21 16:10:21.574054912,74.609,-55.9941,4404.0,84.0,-4350.0,84.0,-686.0,73.7,29,S,2B,3413
2022-04-04 16:22:15.074054912,74.609,-55.9941,4962.0,244.0,-4825.0,250.8,-1162.0,69.0,30,S,2A,3413
2018-06-27 04:18:59.074054912,74.609,-55.9941,4199.0,135.0,-4138.0,136.7,-712.0,72.6,45,S,2B,3413
2018-03-21 20:48:24.381997056,74.609,-55.9941,4736.0,181.0,-4590.0,185.3,-1165.0,102.1,6,S,1B,3413
